2024-05-08 9:35:18 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-08 9:35:18 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-08 9:35:18 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-08 9:35:18 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-08 9:35:18 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-08 9:35:18 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-08 9:35:18 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-08 9:35:18 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-08 9:35:18 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-08 9:35:18 - PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\OSPanel\domains\Foody5\admin\controller\startup\error.php:34) in C:\OSPanel\domains\Foody5\system\library\response.php on line 36
2024-05-10 18:41:36 - PHP Unknown:  Required parameter $store_id follows optional parameter $product_ids in C:\OSPanel\domains\Foody5\admin\model\extension\advertise\google.php on line 341
2024-05-10 18:41:36 - PHP Unknown:  Required parameter $store_id follows optional parameter $data in C:\OSPanel\domains\Foody5\admin\model\extension\advertise\google.php on line 413
2024-05-10 18:41:36 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-12 11:07:24 - PHP Unknown:  Required parameter $store_id follows optional parameter $product_ids in C:\OSPanel\domains\Foody5\admin\model\extension\advertise\google.php on line 341
2024-05-12 11:07:24 - PHP Unknown:  Required parameter $store_id follows optional parameter $data in C:\OSPanel\domains\Foody5\admin\model\extension\advertise\google.php on line 413
2024-05-12 11:07:24 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-12 11:07:35 - PHP Unknown:  Required parameter $store_id follows optional parameter $product_ids in C:\OSPanel\domains\Foody5\admin\model\extension\advertise\google.php on line 341
2024-05-12 11:07:35 - PHP Unknown:  Required parameter $store_id follows optional parameter $data in C:\OSPanel\domains\Foody5\admin\model\extension\advertise\google.php on line 413
2024-05-12 11:07:35 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-12 11:07:35 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-12 11:07:35 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-12 11:07:35 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-12 11:07:35 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
2024-05-12 11:07:35 - PHP Warning:  googleshopping\Googleshopping::integer(): Argument #1 ($product_id) must be passed by reference, value given in C:\OSPanel\domains\Foody5\system\library\googleshopping\googleshopping.php on line 583
